time_s,rppg,ppg
1762523816.030468,0.283845,-0.063718
1762523816.063802,0.902859,-0.105188
1762523816.097135,0.207993,-0.100886
1762523816.130469,-0.140289,-0.074759
1762523816.163802,-0.284796,-0.054124
1762523816.197136,-0.447022,-0.053594
1762523816.230470,-0.308609,-0.067673
1762523816.263803,-0.203345,-0.076437
1762523816.297137,0.072264,-0.059962
1762523816.330471,0.113386,-0.012154
1762523816.363804,0.211083,0.053632
1762523816.397138,0.114523,0.109213
1762523816.430471,0.175176,0.123457
1762523816.463805,0.124943,0.075916
1762523816.497139,0.219814,-0.033477
1762523816.530472,0.119503,-0.182374
1762523816.563806,-0.003391,-0.332252
1762523816.597140,-0.413289,-0.440342
1762523816.630473,-0.793516,-0.472685
1762523816.663807,-1.159014,-0.413619
1762523816.697140,-1.147723,-0.268825
1762523816.730474,-0.814287,-0.061867
1762523816.763808,-0.062469,0.173266
1762523816.797141,0.744482,0.400074
1762523816.830475,1.516612,0.585217
1762523816.863809,1.780442,0.701352
1762523816.897142,1.666370,0.728440
1762523816.930476,1.066547,0.655487
1762523816.963809,0.439760,0.483641
1762523816.997143,-0.213453,0.229619
1762523817.030477,-0.500322,-0.073207
1762523817.063811,-0.631275,-0.378586
1762523817.097144,-0.555914,-0.636600
1762523817.130478,-0.621026,-0.805818
1762523817.163811,-0.760502,-0.863838
1762523817.197145,-1.052943,-0.811732
1762523817.230479,-1.175587,-0.670503
1762523817.263812,-1.086748,-0.471393
1762523817.297146,-0.654536,-0.244814
1762523817.330480,0.001704,-0.013068
1762523817.363813,0.724433,0.210443
1762523817.397147,1.157889,0.416659
1762523817.430480,1.286097,0.595001
1762523817.463814,1.068696,0.730678
1762523817.497148,0.777199,0.807358
1762523817.530481,0.473071,0.813824
1762523817.563815,0.461197,0.750482
1762523817.597149,0.550583,0.631336
1762523817.630482,0.770802,0.479546
1762523817.663816,0.752158,0.318324
1762523817.697150,0.574728,0.161681
1762523817.730483,0.124209,0.009837
1762523817.763817,-0.316715,-0.148170
1762523817.797150,-0.701847,-0.325783
1762523817.830484,-0.837303,-0.528387
1762523817.863818,-0.799853,-0.746059
1762523817.897151,-0.685181,-0.953032
1762523817.930485,-0.721730,-1.113915
1762523817.963819,-0.989238,-1.193734
1762523817.997152,-1.372228,-1.167559
1762523818.030486,-1.686085,-1.026339
1762523818.063819,-1.717131,-0.777726
1762523818.097153,-1.343812,-0.443017
1762523818.130487,-0.556523,-0.052520
1762523818.163820,0.516027,0.358506
1762523818.197154,1.473394,0.752482
1762523818.230488,2.168382,1.091199
1762523818.263821,2.338576,1.337990
1762523818.297155,2.161297,1.461735
1762523818.330488,1.646762,1.442972
1762523818.363822,1.163328,1.280616
1762523818.397156,0.742694,0.996362
1762523818.430489,0.593556,0.633814
1762523818.463823,0.354915,0.250902
1762523818.497157,0.157067,-0.093182
1762523818.530490,-0.300754,-0.352762
1762523818.563824,-0.766773,-0.507091
1762523818.597157,-1.226447,-0.564197
1762523818.630491,-1.355032,-0.555696
1762523818.663825,-1.123498,-0.524569
1762523818.697158,-0.536776,-0.510398
1762523818.730492,0.106511,-0.537196
1762523818.763826,0.499275,-0.607505
1762523818.797159,0.398053,-0.703723
1762523818.830493,-0.164416,-0.794926
1762523818.863827,-1.087864,-0.846044
1762523818.897160,-1.866157,-0.826459
1762523818.930494,-2.220260,-0.716472
1762523818.963827,-1.850416,-0.511415
1762523818.997161,-0.906811,-0.223698
1762523819.030495,0.360981,0.117299
1762523819.063828,1.463003,0.468252
1762523819.097162,2.195276,0.778695
1762523819.130496,2.221561,1.001318
1762523819.163829,1.829551,1.103528
1762523819.197163,1.120440,1.076466
1762523819.230496,0.563492,0.937776
1762523819.263830,0.118291,0.726390
1762523819.297164,0.054758,0.490685
1762523819.330498,0.116436,0.274062
1762523819.363831,0.292158,0.103199
1762523819.397165,0.290874,-0.016794
1762523819.430498,0.191938,-0.098936
1762523819.463832,-0.087620,-0.164539
1762523819.497166,-0.277261,-0.231329
1762523819.530499,-0.492195,-0.304452
1762523819.563833,-0.538127,-0.374023
1762523819.597167,-0.540517,-0.420115
1762523819.630500,-0.453793,-0.423025
1762523819.663834,-0.406649,-0.374371
1762523819.697167,-0.356253,-0.284104
1762523819.730501,-0.307460,-0.180029
1762523819.763835,-0.145941,-0.099377
1762523819.797168,0.054132,-0.075341
1762523819.830502,0.295201,-0.123866
1762523819.863836,0.341685,-0.236142
1762523819.897169,0.247575,-0.379979
1762523819.930503,-0.245001,-0.509443
1762523819.963836,-0.816224,-0.578736
1762523819.997170,-1.419185,-0.554907
1762523820.030504,-1.583503,-0.425127
1762523820.063837,-1.331371,-0.197320
1762523820.097171,-0.495541,0.103900
1762523820.130505,0.548975,0.442515
1762523820.163838,1.644028,0.775125
1762523820.197172,2.244067,1.053819
1762523820.230505,2.374419,1.230190
1762523820.263839,1.972435,1.262883
1762523820.297173,1.363960,1.128628
1762523820.330506,0.704809,0.833217
1762523820.363840,0.264861,0.416724
1762523820.397174,-0.106137,-0.051683
1762523820.430507,-0.398075,-0.489586
1762523820.463841,-0.852188,-0.822797
1762523820.497175,-1.333743,-1.004141
1762523820.530508,-1.817976,-1.022183
1762523820.563842,-1.907622,-0.897450
1762523820.597175,-1.566264,-0.669834
1762523820.630509,-0.738529,-0.384670
1762523820.663843,0.270647,-0.084245
1762523820.697176,1.151462,0.193253
1762523820.730510,1.560238,0.410975
1762523820.763844,1.479572,0.533065
1762523820.797177,0.982357,0.530947
1762523820.830511,0.444897,0.395027
1762523820.863844,-0.073015,0.145459
1762523820.897178,-0.326810,-0.165723
1762523820.930512,-0.580971,-0.465247
1762523820.963845,-0.697103,-0.679443
1762523820.997179,-1.032415,-0.756890
1762523821.030513,-1.218393,-0.683026
1762523821.063846,-1.316730,-0.480815
1762523821.097180,-0.906442,-0.198494
1762523821.130513,-0.184345,0.108573
1762523821.163847,0.785782,0.393184
1762523821.197181,1.567003,0.623172
1762523821.230515,1.994127,0.780089
1762523821.263848,1.799108,0.854502
1762523821.297182,1.264453,0.843245
1762523821.330515,0.513462,0.750730
1762523821.363849,0.043365,0.592038
1762523821.397182,-0.212733,0.393265
1762523821.430516,-0.076456,0.186058
1762523821.463850,0.059299,-0.002558
1762523821.497184,0.246231,-0.159905
1762523821.530517,0.072672,-0.290871
1762523821.563851,-0.151419,-0.411787
1762523821.597184,-0.554088,-0.537568
1762523821.630518,-0.786322,-0.669024
1762523821.663852,-1.001863,-0.787531
1762523821.697185,-1.090020,-0.860411
1762523821.730519,-1.161421,-0.854498
1762523821.763853,-1.115696,-0.750941
1762523821.797186,-1.012607,-0.553880
1762523821.830520,-0.704969,-0.289262
1762523821.863853,-0.228187,0.004573
1762523821.897187,0.439591,0.289063
1762523821.930521,0.988605,0.534557
1762523821.963854,1.405076,0.723381
1762523821.997188,1.391491,0.847744
1762523822.030522,1.247666,0.905862
1762523822.063855,0.802093,0.899449
1762523822.097189,0.579235,0.833373
1762523822.130522,0.358312,0.715911
1762523822.163856,0.466779,0.557518
1762523822.197190,0.506158,0.367659
1762523822.230523,0.569488,0.151578
1762523822.263857,0.345669,-0.090005
1762523822.297191,0.045010,-0.356549
1762523822.330524,-0.455125,-0.639984
1762523822.363858,-0.949680,-0.917864
1762523822.397192,-1.376335,-1.152271
1762523822.430525,-1.674858,-1.296954
1762523822.463859,-1.823072,-1.310903
1762523822.497192,-1.797476,-1.172874
1762523822.530526,-1.497915,-0.890467
1762523822.563860,-0.922920,-0.499845
1762523822.597193,-0.126955,-0.056538
1762523822.630527,0.817113,0.378273
1762523822.663861,1.597373,0.750402
1762523822.697194,2.113730,1.020428
1762523822.730528,2.156687,1.166142
1762523822.763861,1.838564,1.181798
1762523822.797195,1.215872,1.076725
1762523822.830529,0.718228,0.874275
1762523822.863862,0.217986,0.610106
1762523822.897196,0.046923,0.327915
1762523822.930530,-0.114378,0.071904
1762523822.963863,-0.105756,-0.122436
1762523822.997197,-0.305330,-0.235819
1762523823.030530,-0.431335,-0.267721
1762523823.063864,-0.615754,-0.233153
1762523823.097198,-0.536076,-0.155628
1762523823.130531,-0.370135,-0.060006
1762523823.163865,-0.018070,0.031722
1762523823.197199,0.265080,0.100961
1762523823.230532,0.508875,0.131209
1762523823.263866,0.526103,0.107777
1762523823.297199,0.358723,0.020351
1762523823.330533,0.010684,-0.132282
1762523823.363867,-0.300226,-0.338013
1762523823.397201,-0.711443,-0.570654
1762523823.430534,-0.960257,-0.793969
1762523823.463868,-1.300472,-0.969372
1762523823.497201,-1.427401,-1.064397
1762523823.530535,-1.487920,-1.058970
1762523823.563869,-1.334733,-0.948079
1762523823.597202,-1.048325,-0.741269
1762523823.630536,-0.564891,-0.460370
1762523823.663870,-0.070601,-0.136378
1762523823.697203,0.455784,0.194532
1762523823.730537,0.858970,0.496273
1762523823.763870,1.218792,0.739086
1762523823.797204,1.417254,0.905157
1762523823.830538,1.477505,0.991329
1762523823.863871,1.426537,1.007339
1762523823.897205,1.199531,0.970156
1762523823.930539,0.915049,0.897111
1762523823.963872,0.668714,0.801182
1762523823.997206,0.468944,0.690434
1762523824.030540,0.491986,0.570751
1762523824.063873,0.495674,0.448790
1762523824.097207,0.647333,0.331970
1762523824.130540,0.546343,0.224881
1762523824.163874,0.312308,0.124743
1762523824.197208,-0.071955,0.020200
1762523824.230541,-0.403965,-0.103855
1762523824.263875,-0.580697,-0.256779
1762523824.297209,-0.616145,-0.433307
1762523824.330542,-0.472069,-0.611299
1762523824.363876,-0.576764,-0.758788
1762523824.397209,-0.758843,-0.847256
1762523824.430543,-1.172504,-0.863890
1762523824.463877,-1.609337,-0.815827
1762523824.497210,-1.702156,-0.724685
1762523824.530544,-1.384998,-0.616186
1762523824.563878,-0.767605,-0.511919
1762523824.597211,0.393648,-0.426525
1762523824.630545,0.088380,-0.368073
1762523824.663878,0.090997,-0.337639
1762523824.697212,-0.118736,-0.326743
1762523824.730546,-0.486825,-0.315385
1762523824.763879,-0.915039,-0.274886
1762523824.797213,-1.148479,-0.176990
1762523824.830547,-1.063486,-0.005593
1762523824.863880,-0.529880,0.235101
1762523824.897214,0.249965,0.519872
1762523824.930547,1.152011,0.808696
1762523824.963881,1.824328,1.056699
1762523824.997215,2.164486,1.224503
1762523825.030548,2.025295,1.286577
1762523825.063882,1.602920,1.236024
1762523825.097216,0.995300,1.084971
1762523825.130549,0.451534,0.860555
1762523825.163883,0.058413,0.597703
1762523825.197217,-0.123430,0.330915
1762523825.230550,-0.160281,0.087593
1762523825.263884,-0.138628,-0.115424
1762523825.297217,-0.157597,-0.272055
1762523825.330551,-0.271100,-0.385187
1762523825.363885,-0.480046,-0.464447
1762523825.397218,-0.725906,-0.524082
1762523825.430552,-0.938428,-0.580319
1762523825.463886,-1.004857,-0.647214
1762523825.497219,-0.954585,-0.731137
1762523825.530553,-0.754112,-0.825861
1762523825.563887,-0.651175,-0.911286
1762523825.597220,-0.651982,-0.958049
1762523825.630554,-0.905836,-0.937458
1762523825.663888,-1.209726,-0.833052
1762523825.697221,-1.481673,-0.648442
1762523825.730555,-1.370379,-0.407406
1762523825.763888,-0.887809,-0.145971
1762523825.797222,0.051473,0.099717
1762523825.830556,0.983733,0.303941
1762523825.863889,1.707394,0.455897
1762523825.897223,1.796033,0.557378
1762523825.930557,1.362908,0.616641
1762523825.963890,0.540018,0.642803
1762523825.997224,-0.131409,0.643529
1762523826.030557,-0.446799,0.625749
1762523826.063891,-0.144741,0.596800
1762523826.097225,0.478606,0.563530
1762523826.130558,1.240052,0.529070
1762523826.163892,1.640711,0.489604
1762523826.197226,1.552053,0.434419
1762523826.230559,0.958661,0.350823
1762523826.263893,0.192952,0.232298
1762523826.297226,-0.497505,0.085549
1762523826.330560,-0.849030,-0.068115
1762523826.363894,-0.839659,-0.199027
1762523826.397227,-0.538266,-0.280791
1762523826.430561,-0.166786,-0.301767
1762523826.463895,0.085614,-0.270517
1762523826.497228,0.131163,-0.212289
1762523826.530562,0.040851,-0.158211
1762523826.563895,-0.121359,-0.132482
1762523826.597229,-0.297625,-0.143626
1762523826.630563,-0.422456,-0.183516
1762523826.663896,-0.479810,-0.233771
1762523826.697230,-0.511693,-0.275658
1762523826.730564,-0.476974,-0.298337
1762523826.763897,-0.477642,-0.301766
1762523826.797231,-0.402731,-0.293582
1762523826.830564,-0.381921,-0.282343
1762523826.863898,-0.297453,-0.271162
1762523826.897232,-0.275847,-0.255377
1762523826.930565,-0.266667,-0.225616
1762523826.963899,-0.323762,-0.174671
1762523826.997233,-0.343744,-0.104368
1762523827.030566,-0.315569,-0.028327
1762523827.063900,-0.156767,0.031562
1762523827.097234,0.102574,0.053963
1762523827.130567,0.405528,0.028328
1762523827.163901,0.556623,-0.038260
1762523827.197234,0.497708,-0.121025
1762523827.230568,0.131144,-0.184442
1762523827.263902,-0.366231,-0.193215
1762523827.297235,-0.859851,-0.122843
1762523827.330569,-0.958691,0.033854
1762523827.363903,-0.658305,0.265427
1762523827.397236,0.171159,0.544497
1762523827.430570,1.128102,0.832288
1762523827.463903,2.063062,1.083688
1762523827.497237,2.520162,1.253120
1762523827.530571,2.471359,1.302227
1762523827.563905,1.917560,1.209113
1762523827.597238,1.165733,0.976560
1762523827.630572,0.390479,0.634969
1762523827.663905,-0.212128,0.236678
1762523827.697239,-0.638615,-0.158163
1762523827.730572,-0.885056,-0.499416
1762523827.763906,-1.060521,-0.760998
1762523827.797240,-1.146316,-0.944699
1762523827.830574,-1.216016,-1.072048
1762523827.863907,-1.177383,-1.168372
1762523827.897241,-1.147937,-1.247029
1762523827.930574,-1.123350,-1.301403
1762523827.963908,-1.280869,-1.307946
1762523827.997242,-1.488614,-1.237849
1762523828.030575,-1.714445,-1.070974
1762523828.063909,-1.695323,-0.805442
1762523828.097243,-1.356886,-0.459496
1762523828.130576,-0.619873,-0.066599
1762523828.163910,0.379745,0.332492
1762523828.197243,1.322709,0.696995
1762523828.230577,1.963204,0.991099
1762523828.263911,2.150640,1.187307
1762523828.297244,1.913647,1.269504
1762523828.330578,1.429654,1.236173
1762523828.363912,0.868500,1.102430
1762523828.397245,0.485915,0.898685
1762523828.430579,0.286444,0.664644
1762523828.463912,0.279709,0.439649
1762523828.497246,0.272010,0.252564
1762523828.530580,0.274243,0.115206
1762523828.563913,0.135447,0.022052
1762523828.597247,0.020949,-0.043699
1762523828.630581,-0.165201,-0.100535
1762523828.663914,-0.216636,-0.159916
1762523828.697248,-0.250757,-0.222286
1762523828.730582,-0.198474,-0.279330
1762523828.763915,-0.228928,-0.320926
1762523828.797249,-0.269763,-0.343018
1762523828.830582,-0.374052,-0.352152
1762523828.863916,-0.434226,-0.363977
1762523828.897250,-0.470768,-0.396002
1762523828.930583,-0.412962,-0.457896
1762523828.963917,-0.351699,-0.544200
1762523828.997251,-0.329356,-0.633439
1762523829.030584,-0.495695,-0.694625
1762523829.063918,-0.775658,-0.698448
1762523829.097251,-1.141625,-0.627962
1762523829.130585,-1.260772,-0.483837
1762523829.163919,-1.160537,-0.282146
1762523829.197252,-0.567398,-0.046713
1762523829.230586,0.162111,0.199254
1762523829.263920,1.003053,0.437712
1762523829.297253,1.447964,0.654975
1762523829.330587,1.562405,0.837789
1762523829.363920,1.210303,0.970619
1762523829.397254,0.782779,1.037460
1762523829.430588,0.430845,1.027906
1762523829.463921,0.451623,0.943631
1762523829.497255,0.639988,0.800333
1762523829.530589,0.957062,0.622549
1762523829.563922,1.010332,0.433287
1762523829.597256,0.776720,0.244126
1762523829.630589,0.203038,0.051817
1762523829.663923,-0.419786,-0.156053
1762523829.697257,-0.894884,-0.389110
1762523829.730591,-1.065733,-0.642615
1762523829.763924,-1.018785,-0.892965
1762523829.797258,-0.888548,-1.103089
1762523829.830591,-0.948687,-1.235065
1762523829.863925,-1.149783,-1.263469
1762523829.897259,-1.470814,-1.182996
1762523829.930592,-1.658438,-1.007456
1762523829.963926,-1.531795,-0.762205
1762523829.997260,-0.988065,-0.475195
1762523830.030593,-0.152456,-0.171487
1762523830.063927,0.665627,0.127243
1762523830.097260,1.249549,0.400373
1762523830.130594,1.455402,0.627118
1762523830.163928,1.336557,0.789023
1762523830.197261,1.018552,0.875485
1762523830.230595,0.700135,0.888802
1762523830.263929,0.551256,0.844961
1762523830.297262,0.494806,0.768720
1762523830.330596,0.590149,0.684903
1762523830.363930,0.670088,0.609945
1762523830.397263,0.725317,0.547590
1762523830.430597,0.643330,0.490385
1762523830.463930,0.531088,0.425647
1762523830.497264,0.295988,0.342625
1762523830.530598,0.170753,0.237500
1762523830.563931,-0.027017,0.114450
1762523830.597265,-0.157954,-0.016915
1762523830.630599,-0.303218,-0.145999
1762523830.663932,-0.380189,-0.265520
1762523830.697266,-0.465811,-0.374153
1762523830.730599,-0.550726,-0.476817
1762523830.763933,-0.641203,-0.582471
1762523830.797267,-0.760800,-0.699821
1762523830.830600,-0.859079,-0.831924
1762523830.863934,-0.948343,-0.971386
1762523830.897268,-1.104329,-1.098206
1762523830.930601,-1.258213,-1.181853
1762523830.963935,-1.476166,-1.187841
1762523830.997268,-1.552194,-1.087270
1762523831.030602,-1.583687,-0.866301
1762523831.063936,-1.260920,-0.532141
1762523831.097269,-0.776357,-0.113302
1762523831.130603,0.106924,0.345926
1762523831.163937,1.053583,0.794585
1762523831.197270,1.961946,1.184494
1762523831.230604,2.500485,1.477264
1762523831.263937,2.668533,1.647761
1762523831.297271,2.370624,1.684577
1762523831.330605,1.880497,1.588897
1762523831.363938,1.285391,1.373044
1762523831.397272,0.817594,1.059161
1762523831.430606,0.485900,0.677700
1762523831.463939,0.347359,0.265006
1762523831.497273,0.188224,-0.140394
1762523831.530607,-0.136398,-0.502488
1762523831.563940,-0.617768,-0.792431
1762523831.597274,-1.153010,-0.991872
1762523831.630607,-1.704888,-1.094065
1762523831.663941,-1.856940,-1.102873
1762523831.697275,-1.781487,-1.030524
1762523831.730608,-1.239188,-0.895130
1762523831.763942,-0.615235,-0.718319
1762523831.797276,0.007909,-0.522636
1762523831.830609,0.308122,-0.328253
1762523831.863943,0.382527,-0.149268
1762523831.897277,0.162746,0.009063
1762523831.930610,-0.107158,0.150260
1762523831.963944,-0.302396,0.282545
1762523831.997277,-0.262197,0.411621
1762523832.030611,0.046167,0.533431
1762523832.063945,0.484491,0.631024
1762523832.097278,0.957592,0.678329
1762523832.130612,1.307486,0.650345
1762523832.163946,1.309814,0.535591
1762523832.197279,1.043171,0.344747
1762523832.230613,0.397277,0.110628
1762523832.263947,-0.423811,-0.121296
1762523832.297280,-1.161611,-0.307909
1762523832.330614,-1.632554,-0.422272
1762523832.363947,-1.590278,-0.460418
1762523832.397281,-1.074201,-0.439106
1762523832.430615,-0.255718,-0.386826
1762523832.463948,0.605453,-0.332650
1762523832.497282,0.830345,-0.297123
1762523832.530616,0.722288,-0.287269
1762523832.563949,0.074768,-0.295642
1762523832.597283,-0.761977,-0.302582
1762523832.630616,-1.333476,-0.281244
1762523832.663950,-1.454300,-0.205334
1762523832.697284,-0.988901,-0.058651
1762523832.730617,-0.191552,0.156108
1762523832.763951,0.775827,0.413051
1762523832.797285,1.495717,0.666594
1762523832.830618,1.865554,0.863355
1762523832.863952,1.802301,0.959052
1762523832.897285,1.436122,0.933944
1762523832.930619,0.900331,0.800158
1762523832.963953,0.350514,0.597453
1762523832.997286,-0.174885,0.378919
1762523833.030620,-0.408491,0.378919
1762523833.063954,-0.454935,0.378919
1762523833.097287,-0.435522,0.378919
1762523833.130621,-0.020283,0.378919
1762523833.163954,0.466877,-0.081416
1762523833.197288,0.385028,-0.081416
1762523833.230622,0.066351,-0.081416
1762523833.263955,0.017385,-0.081416
1762523833.297289,-0.162503,-0.081416
1762523833.330623,-0.103105,-0.146819
1762523833.363956,-0.278575,-0.203872
1762523833.397290,-0.322591,-0.246769
1762523833.430624,-0.565459,-0.271515
1762523833.463957,-0.600537,-0.276657
1762523833.497291,-0.725364,-0.263377
1762523833.530624,-0.582478,-0.235856
1762523833.563958,-0.523635,-0.202368
1762523833.597292,-0.303175,-0.176238
1762523833.630625,-0.270050,-0.174793
1762523833.663959,-0.150245,-0.214889
1762523833.697293,-0.240796,-0.305495
1762523833.730626,-0.309277,-0.440244
1762523833.763960,-0.562902,-0.593932
1762523833.797293,-0.797080,-0.725896
1762523833.830627,-1.174712,-0.790146
1762523833.863961,-1.409552,-0.748883
1762523833.897295,-1.502692,-0.584354
1762523833.930628,-1.166377,-0.304729
1762523833.963962,-0.554795,0.057629
1762523833.997295,0.459265,0.454060
1762523834.030629,1.389495,0.830366
1762523834.063963,2.240289,1.137088
1762523834.097296,2.545866,1.337238
1762523834.130630,2.507403,1.410893
1762523834.163964,1.917028,1.356913
1762523834.197297,1.329223,1.192024
1762523834.230631,0.646216,0.947306
1762523834.263964,0.301524,0.662213
1762523834.297298,0.060965,0.376878
1762523834.330632,0.125307,0.124243
1762523834.363965,0.090407,-0.076037
1762523834.397299,0.141354,-0.220334
1762523834.430633,-0.094049,-0.319795
1762523834.463966,-0.226447,-0.395613
1762523834.497300,-0.558507,-0.472067
1762523834.530633,-0.625570,-0.568969
1762523834.563967,-0.776249,-0.695175
1762523834.597301,-0.696986,-0.844684
1762523834.630634,-0.784170,-0.996496
1762523834.663968,-0.821836,-1.118611
1762523834.697302,-1.191333,-1.175536
1762523834.730635,-1.440816,-1.137535
1762523834.763969,-1.763181,-0.989060
1762523834.797302,-1.686339,-0.733839
1762523834.830636,-1.355954,-0.395096
1762523834.863970,-0.513225,-0.010989
1762523834.897303,0.404848,0.373043
1762523834.930637,1.412162,0.712552
1762523834.963971,2.001212,0.970869
1762523834.997304,2.152884,1.123541
1762523835.030638,1.775759,1.160783
1762523835.063972,1.138821,1.088624
1762523835.097305,0.428850,0.928636
1762523835.130639,0.019402,0.715153
1762523835.163972,-0.150489,0.488827
1762523835.197306,-0.004816,0.286789
1762523835.230640,0.123768,0.131990
1762523835.263973,0.318074,0.026004
1762523835.297307,0.200141,-0.050639
1762523835.330641,0.070852,-0.129309
1762523835.363974,-0.218042,-0.238104
1762523835.397308,-0.338778,-0.386874
1762523835.430641,-0.534221,-0.559363
1762523835.463975,-0.587658,-0.716761
1762523835.497309,-0.831311,-0.811875
1762523835.530642,-0.973319,-0.807936
1762523835.563976,-1.276902,-0.693727
1762523835.597310,-1.151835,-0.488240
1762523835.630643,-0.863716,-0.233141
1762523835.663977,-0.140476,0.022860
1762523835.697310,0.657106,0.239919
1762523835.730644,1.512604,0.396023
1762523835.763978,1.623795,0.486221
1762523835.797311,1.527878,0.515035
1762523835.830645,0.689659,0.488650
1762523835.863979,-0.031638,0.412694
1762523835.897312,-0.654967,0.296586
1762523835.930646,-0.672581,0.159373
1762523835.963979,-0.266659,0.029646
1762523835.997313,0.283845,-0.063718
1762523836.030647,0.902859,-0.105188
1762523836.063981,0.207993,-0.100886
1762523836.097314,-0.140289,-0.074759
1762523836.130648,-0.284796,-0.054124
1762523836.163981,-0.447022,-0.053594
1762523836.197315,-0.308609,-0.067673
1762523836.230649,-0.203345,-0.076437
1762523836.263982,0.072264,-0.059962
1762523836.297316,0.113386,-0.012154
1762523836.330650,0.211083,0.053632
1762523836.363983,0.114523,0.109213
1762523836.397317,0.175176,0.123457
1762523836.430650,0.124943,0.075916
1762523836.463984,0.219814,-0.033477
1762523836.497318,0.119503,-0.182374
1762523836.530651,-0.003391,-0.332252
1762523836.563985,-0.413289,-0.440342
1762523836.597319,-0.793516,-0.472685
1762523836.630652,-1.159014,-0.413619
1762523836.663986,-1.147723,-0.268825
1762523836.697320,-0.814287,-0.061867
1762523836.730653,-0.062469,0.173266
1762523836.763987,0.744482,0.400074
1762523836.797320,1.516612,0.585217
1762523836.830654,1.780442,0.701352
1762523836.863988,1.666370,0.728440
1762523836.897321,1.066547,0.655487
1762523836.930655,0.439760,0.483641
1762523836.963989,-0.213453,0.229619
1762523836.997322,-0.500322,-0.073207
1762523837.030656,-0.631275,-0.378586
1762523837.063989,-0.555914,-0.636600
1762523837.097323,-0.621026,-0.805818
1762523837.130657,-0.760502,-0.863838
1762523837.163990,-1.052943,-0.811732
1762523837.197324,-1.175587,-0.670503
1762523837.230658,-1.086748,-0.471393
1762523837.263991,-0.654536,-0.244814
1762523837.297325,0.001704,-0.013068
1762523837.330658,0.724433,0.210443
1762523837.363992,1.157889,0.416659
1762523837.397326,1.286097,0.595001
1762523837.430659,1.068696,0.730678
1762523837.463993,0.777199,0.807358
1762523837.497327,0.473071,0.813824
1762523837.530660,0.461197,0.750482
1762523837.563994,0.550583,0.631336
1762523837.597327,0.770802,0.479546
1762523837.630661,0.752158,0.318324
1762523837.663995,0.574728,0.161681
1762523837.697328,0.124209,0.009837
1762523837.730662,-0.316715,-0.148170
1762523837.763996,-0.701847,-0.325783
1762523837.797329,-0.837303,-0.528387
1762523837.830663,-0.799853,-0.746059
1762523837.863997,-0.685181,-0.953032
1762523837.897330,-0.721730,-1.113915
1762523837.930664,-0.989238,-1.193734
1762523837.963997,-1.372228,-1.167559
1762523837.997331,-1.686085,-1.026339
1762523838.030665,-1.717131,-0.777726
1762523838.063998,-1.343812,-0.443017
1762523838.097332,-0.556523,-0.052520
1762523838.130666,0.516027,0.358506
1762523838.163999,1.473394,0.752482
1762523838.197333,2.168382,1.091199
1762523838.230667,2.338576,1.337990
1762523838.264000,2.161297,1.461735
1762523838.297334,1.646762,1.442972
1762523838.330667,1.163328,1.280616
1762523838.364001,0.742694,0.996362
1762523838.397335,0.593556,0.633814
1762523838.430668,0.354915,0.250902
1762523838.464002,0.157067,-0.093182
1762523838.497336,-0.300754,-0.352762
1762523838.530669,-0.766773,-0.507091
1762523838.564003,-1.226447,-0.564197
1762523838.597337,-1.355032,-0.555696
1762523838.630670,-1.123498,-0.524569
1762523838.664004,-0.536776,-0.510398
1762523838.697337,0.106511,-0.537196
1762523838.730671,0.499275,-0.607505
1762523838.764005,0.398053,-0.703723
1762523838.797338,-0.164416,-0.794926
1762523838.830672,-1.087864,-0.846044
1762523838.864006,-1.866157,-0.826459
1762523838.897339,-2.220260,-0.716472
1762523838.930673,-1.850416,-0.511415
1762523838.964006,-0.906811,-0.223698
1762523838.997340,0.360981,0.117299
1762523839.030674,1.463003,0.468252
1762523839.064007,2.195276,0.778695
1762523839.097341,2.221561,1.001318
1762523839.130675,1.829551,1.103528
1762523839.164008,1.120440,1.076466
1762523839.197342,0.563492,0.937776
1762523839.230675,0.118291,0.726390
1762523839.264009,0.054758,0.490685
1762523839.297343,0.116436,0.274062
1762523839.330676,0.292158,0.103199
1762523839.364010,0.290874,-0.016794
1762523839.397344,0.191938,-0.098936
1762523839.430677,-0.087620,-0.164539
1762523839.464011,-0.277261,-0.231329
1762523839.497344,-0.492195,-0.304452
1762523839.530678,-0.538127,-0.374023
1762523839.564012,-0.540517,-0.420115
1762523839.597345,-0.453793,-0.423025
1762523839.630679,-0.406649,-0.374371
1762523839.664013,-0.356253,-0.284104
1762523839.697346,-0.307460,-0.180029
1762523839.730680,-0.145941,-0.099377
1762523839.764014,0.054132,-0.075341
1762523839.797347,0.295201,-0.123866
1762523839.830681,0.341685,-0.236142
1762523839.864014,0.247575,-0.379979
1762523839.897348,-0.245001,-0.509443
1762523839.930682,-0.816224,-0.578736
1762523839.964015,-1.419185,-0.554907
1762523839.997349,-1.583503,-0.425127
1762523840.030683,-1.331371,-0.197320
1762523840.064016,-0.495541,0.103900
1762523840.097350,0.548975,0.442515
1762523840.130683,1.644028,0.775125
1762523840.164017,2.244067,1.053819
1762523840.197351,2.374419,1.230190
1762523840.230685,1.972435,1.262883
1762523840.264018,1.363960,1.128628
1762523840.297352,0.704809,0.833217
1762523840.330685,0.264861,0.416724
1762523840.364019,-0.106137,-0.051683
1762523840.397353,-0.398075,-0.489586
